decay_interval__,noise_interval__,threshold,lf_log__,le_log__,decay,noise,lf,le,mu_rt__0,mu_rt__1,mu_rt__2,mu_rt__3,mu_rt__4,mu_rt__5,mu_rt__6,mu_rt__7,mu_rt__8,mu_rt__9,mu_rt__10,mu_rt__11,mu_rt__12,mu_rt__13,mu_rt__14,mu_rt__15,mu_prob__0,mu_prob__1,mu_prob__2,mu_prob__3,mu_prob__4,mu_prob__5,mu_prob__6,mu_prob__7,mu_prob__8,mu_prob__9,mu_prob__10,mu_prob__11,mu_prob__12,mu_prob__13,mu_prob__14,mu_prob__15
-2.6125063804182878,-0.6248465311709583,1.5304431336029567,-0.7264702895391545,0.8162965428608193,0.06833785526541346,1.7433999382073904,0.48361299484624354,2.2621066901235154,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7302,0.9857579088383526,0.9755740056593242,0.9681622391106892,0.9612707558394591,0.9548161758935293,0.9476887172852259,0.9414338464781923,0.9357601328456353,0.929350897923151,0.9233558571052451,0.917503538347183,0.9127855820192929,0.9005813913649043,0.8818645781561018,0.8476201923722206,0.746549115690083
-1.3241002520238339,-0.6976066457410758,-1.1070605722729576,-5.327243304807262,0.9828244784665102,0.21013692725374644,1.661715393564724,0.004857442059626122,2.671992579310825,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7307,0.9881965596575509,0.9791746933581497,0.9724666288274447,0.9661472215535585,0.9601680716131278,0.9535060321685123,0.9476137987760779,0.9422341075012517,0.9361243539089641,0.9303777571891549,0.9247357537106577,0.9201743700863959,0.9082968300898474,0.8899004796104916,0.8557647838793345,0.7524139184590013
-5.796441756212447,-0.7518680277130927,2.989992779977727,-1.2743278804462697,0.3351166436102088,0.0030291431250234224,1.6020720162452116,0.27961884236893825,1.3981034555462268,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7304,0.98870405855109,0.9796403807470868,0.9728000112911587,0.9662999371005978,0.9601095846186285,0.9531748972871839,0.9470136311195223,0.9413706556543793,0.9349378245090323,0.9288706416326746,0.9229072233257531,0.9180681649380564,0.9054454175848753,0.885821028288864,0.849255866502961,0.7383511727868052
-5.142387758169521,-0.56102316300744,2.5817685155481156,-3.7035634031366325,-0.09669732632131942,0.0058097689908436605,1.8165537630464692,0.02463558336000127,0.9078307410236702,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7301,0.7301,0.7301,0.7304,0.9843210245923867,0.9737107839124657,0.9661150886939324,0.9591216572465657,0.9526203603642803,0.9454875562405711,0.9392624134233392,0.9336407572660147,0.9273141322946113,0.9214181658569629,0.9156831023498898,0.9110693256069506,0.8991829919874411,0.8810624442594943,0.8481718803472138,0.752238870133261
-2.475790965118499,-0.683551140654541,1.400592234778052,-1.6953778411646707,0.6005698751327411,0.07757284589646121,1.6773459310537904,0.18352987078521413,1.8231574765134884,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7305,0.9875983541747213,0.9782459394035136,0.9713237523306669,0.9648214017188573,0.9586829841524642,0.951857697281285,0.945832078971817,0.9403400558447675,0.9341088797675546,0.928256159717785,0.9225215356652335,0.9178847342948833,0.9058362660909285,0.8872244306747452,0.8528261975259429,0.7495202547033756
-1.9201014595434418,-0.606704343408637,0.1965228331011637,-0.34548977008717646,0.9512103229395543,0.1278502526895943,1.7640567389052717,0.7078735732517623,2.5888410976751177,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7319,0.9867090208554713,0.9773320444407417,0.9705284981363441,0.9642117095325771,0.9583006373188179,0.9517768177925187,0.9460533558313854,0.9408616409886158,0.9349977895527046,0.9295120152195617,0.9241536831732726,0.9198350280157439,0.9086547624590974,0.8914858131504599,0.8599815095642432,0.7660617450997211
-5.272012561875926,-0.5969941905680304,2.495299137347788,-0.5837382114154043,0.39612609005421534,0.005107053269368929,1.7751583814660137,0.5578092553026349,1.4860566827063897,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7301,0.7306,0.9865121265503053,0.9770765316284118,0.9702481397519798,0.9639182691803241,0.9580019213869603,0.9514793457146867,0.9457622123945345,0.9405811169207177,0.9347309302138362,0.9292615527000379,0.9239261648056969,0.919623417547644,0.908497650095564,0.8914316939639525,0.8601665532746479,0.7672260312891119
-2.5792881131269114,-0.49636481197930227,1.1935481758423137,-3.8024640772091445,0.4513029123110074,0.07048335622512396,1.891976655000604,0.022315716405381176,1.5703568904905514,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.9830616806662664,0.9721976896125044,0.9645390365126,0.9575511820784389,0.951099554877282,0.9440624747521978,0.9379513344946657,0.9324534604656457,0.9262891171181273,0.9205629447481521,0.9150064969162972,0.910549177447934,0.8991004727613953,0.8817354577628264,0.8504217512357686,0.75988645850429
-5.153511952215577,-0.7083315395089333,2.8488713248031976,-1.601394158079511,0.5408502327874257,0.005745867428539782,1.6498380686410763,0.20161523845250087,1.7174664879054282,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.9878329051603761,0.978453944951937,0.9714657180298788,0.9648758317203767,0.9586365705321113,0.9516822603364424,0.9455301534198902,0.9399146746288626,0.9335330244154084,0.927531405671698,0.9216470709815433,0.9168821121063114,0.9044893621564731,0.8853118763706721,0.8497972998198786,0.7430062144575563
-4.527568153605542,-0.5844364835171026,2.455077861861914,-0.2979175567102642,0.527184562812226,0.010691383941041029,1.789561995106871,0.7423625400349403,1.6941557985545441,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7304,0.9855303384496881,0.9755289776312208,0.9683207334868669,0.9616562330071761,0.9554402913472129,0.9486005712142235,0.9426158052497923,0.9371998582682188,0.9310928980409663,0.9253909822119218,0.9198352266409973,0.9153595736795849,0.9038044949861204,0.8861270974473885,0.8538745321518466,0.7588435873579978
