le_log__,le,mu_rt__0,mu_rt__1,mu_rt__2,mu_rt__3,mu_rt__4,mu_rt__5
-2.828692741533829,0.059090049168261376,352.40000000000026,404.3999999999994,426.7999999999996,357.09999999999997,426.8000000000005,387.50000000000017
-2.828692741533829,0.059090049168261376,344.9999999999998,404.39999999999986,426.80000000000007,361.39999999999975,426.7999999999996,387.50000000000017
-2.828692741533829,0.059090049168261376,348.2000000000003,404.39999999999986,426.8000000000005,357.0000000000002,426.80000000000007,387.50000000000017
-2.828692741533829,0.059090049168261376,351.0,404.4000000000003,426.7999999999996,357.09999999999997,426.8000000000005,387.50000000000017
-2.610312835619166,0.07351154313642412,347.7999999999999,415.40000000000043,437.7999999999997,352.3000000000005,437.9000000000004,387.3999999999995
-2.800302042146312,0.06079169819694055,351.4000000000004,405.69999999999993,428.1000000000006,356.7999999999998,428.0999999999997,387.50000000000017
-2.800302042146312,0.06079169819694055,347.2000000000004,405.6999999999995,428.10000000000014,356.1999999999994,428.0999999999997,387.50000000000017
-3.646466051035401,0.026083142591689472,348.50000000000006,381.79999999999967,403.8999999999997,373.4000000000002,403.9999999999999,387.6999999999997
-4.319339362529765,0.01330867284681391,351.19999999999993,373.79999999999967,395.90000000000015,380.39999999999986,395.8999999999997,387.80000000000035
-3.5435604714286604,0.02891020964235428,354.40000000000003,383.60000000000036,405.8000000000002,371.9000000000001,405.8000000000002,387.6999999999997
-3.0969661598111986,0.04518608200469671,347.7000000000001,394.49999999999983,416.79999999999984,363.6999999999997,416.8000000000003,387.50000000000017
-4.344388979715333,0.012979436524352255,355.0,373.6000000000006,395.6999999999997,380.60000000000025,395.6999999999997,387.80000000000035
-4.344388979715333,0.012979436524352255,351.5999999999999,373.60000000000014,395.7000000000006,380.5999999999994,395.7000000000006,387.80000000000035
-3.664683060923015,0.025612287532236495,347.1000000000002,381.5000000000004,403.70000000000016,373.7000000000004,403.6999999999997,387.7999999999995
-3.8994749341804624,0.020252542572403043,349.89999999999986,378.19999999999965,400.3000000000001,376.5999999999998,400.3000000000001,387.80000000000035
-3.8994749341804624,0.020252542572403043,348.50000000000006,378.1000000000003,400.29999999999967,376.5999999999998,400.3000000000001,387.80000000000035
-3.8994749341804624,0.020252542572403043,352.1000000000001,378.19999999999965,400.29999999999967,376.5999999999998,400.29999999999967,387.7999999999995
-3.8994749341804624,0.020252542572403043,361.29999999999995,378.0999999999999,400.3000000000001,376.5999999999998,400.3000000000005,387.80000000000035
-2.956380104094121,0.05200683617726207,351.9000000000001,399.2999999999998,421.6000000000002,360.40000000000026,421.6000000000002,387.50000000000017
-3.9690170346500553,0.018891994186898697,351.89999999999964,377.29999999999995,399.4,377.29999999999995,399.4,387.80000000000035
-4.09498957540447,0.016655919913231922,353.09999999999997,375.7999999999999,397.9000000000004,378.49999999999983,397.89999999999947,387.80000000000035
-4.363816141888437,0.01272971643635369,356.1000000000001,373.49999999999994,395.4999999999997,380.70000000000005,395.4999999999997,387.7999999999995
-3.9449779390658555,0.01935164328029655,359.2,377.59999999999974,399.70000000000016,377.09999999999957,399.70000000000016,387.80000000000035
-3.9449779390658555,0.01935164328029655,353.09999999999997,377.59999999999974,399.6999999999997,377.1000000000004,399.6999999999997,387.80000000000035
-3.9449779390658555,0.01935164328029655,355.7999999999999,377.6000000000006,399.70000000000016,377.1000000000004,399.70000000000016,387.80000000000035
-3.9449779390658555,0.01935164328029655,356.50000000000006,377.60000000000014,399.70000000000016,377.09999999999957,399.6999999999997,387.80000000000035
-3.6507579239394974,0.025971436943438727,347.1000000000002,381.6999999999995,403.79999999999995,373.49999999999994,403.7999999999995,387.80000000000035
-3.6507579239394974,0.025971436943438727,360.50000000000006,381.69999999999993,403.90000000000015,373.49999999999994,403.90000000000015,387.80000000000035
-3.9566561214825415,0.01912696572619106,353.69999999999993,377.4000000000002,399.4999999999998,377.2000000000002,399.4999999999998,387.7999999999995
-4.070162022436016,0.017074621811537478,354.9000000000002,376.1000000000001,398.19999999999965,378.3000000000003,398.20000000000056,387.80000000000035
-4.955550543716942,0.007044201071252159,349.70000000000033,370.09999999999985,392.0999999999997,383.99999999999943,392.10000000000014,387.9999999999999
-5.636313690283753,0.0035659895489873286,355.3999999999999,368.10000000000053,390.0999999999999,385.9000000000004,390.0999999999999,387.9999999999999
-6.363475879223387,0.0017233660768166338,352.1000000000001,367.00000000000045,388.9999999999998,387.00000000000045,389.0000000000002,387.9999999999999
-6.060961781463996,0.0023321567833678543,354.5000000000003,367.2999999999997,389.3000000000004,386.69999999999936,389.29999999999956,387.9999999999999
-5.59647597657057,0.0037109180632607292,356.70000000000005,368.0999999999996,390.10000000000036,385.89999999999947,390.10000000000036,388.0000000000008
-5.59647597657057,0.0037109180632607292,355.09999999999974,368.1000000000001,390.09999999999945,385.89999999999947,390.0999999999999,388.0000000000008
-5.39690586878937,0.004530577479066194,348.0000000000003,368.5999999999994,390.6000000000001,385.39999999999975,390.6000000000005,387.9999999999999
-5.29575656051298,0.005012820438497344,350.8,368.90000000000043,390.8999999999998,385.09999999999957,390.8999999999998,387.9999999999999
-4.736005216830921,0.008773625002052594,354.7000000000002,371.20000000000044,393.2000000000002,382.90000000000026,393.19999999999976,387.90000000000015
-4.736005216830921,0.008773625002052594,355.19999999999993,371.20000000000044,393.2000000000002,382.90000000000026,393.2000000000002,387.90000000000015
-4.736005216830921,0.008773625002052594,351.19999999999993,371.19999999999953,393.2000000000002,382.90000000000026,393.2000000000002,387.90000000000015
-4.631253376846688,0.0097425403720754,352.1999999999998,371.70000000000016,393.7999999999997,382.39999999999964,393.8000000000001,387.90000000000015
-4.355161585819631,0.012840364595701178,352.7999999999998,373.5000000000004,395.59999999999997,380.5999999999994,395.6000000000004,387.80000000000035
-4.489641406940263,0.011224668176096816,356.5999999999998,372.5999999999998,394.7000000000003,381.49999999999994,394.6999999999998,387.90000000000015
-3.278331092470496,0.03769110731954261,349.3999999999997,389.40000000000066,411.5999999999995,367.4999999999997,411.59999999999997,387.6999999999997
-4.64109844314567,0.0096470950200227,355.7000000000001,371.5999999999999,393.69999999999993,382.39999999999964,393.7000000000004,387.90000000000015
-3.276366607911926,0.03776522369426827,355.19999999999993,389.5000000000004,411.70000000000016,367.4,411.70000000000016,387.6999999999997
-3.276366607911926,0.03776522369426827,346.8,389.49999999999994,411.6999999999997,367.4,411.6999999999997,387.6999999999997
-3.6097874067905424,0.02705759851665672,361.49999999999994,382.39999999999964,404.49999999999966,372.8999999999996,404.50000000000006,387.6999999999997
-3.981026228478619,0.01866647343848104,352.50000000000006,377.09999999999997,399.2,377.4999999999995,399.2,387.80000000000035
-3.981026228478619,0.01866647343848104,352.50000000000006,377.09999999999997,399.19999999999953,377.5000000000004,399.2,387.80000000000035
-3.5984585020689828,0.027365874389131475,353.60000000000014,382.7000000000003,404.8000000000003,372.70000000000005,404.8000000000003,387.7000000000006
-3.5984585020689828,0.027365874389131475,356.30000000000007,382.6999999999998,404.8000000000003,372.70000000000005,404.8000000000003,387.6999999999997
-3.0406000453720052,0.047806194999997186,346.69999999999976,396.29999999999967,418.5999999999996,362.40000000000003,418.5999999999996,387.50000000000017
-3.4562086134216687,0.031549150577320655,350.7000000000002,385.4000000000002,407.50000000000017,370.59999999999957,407.4999999999998,387.7000000000006
-3.4562086134216687,0.031549150577320655,356.70000000000005,385.29999999999995,407.50000000000017,370.6000000000005,407.4999999999998,387.7000000000006
-3.4562086134216687,0.031549150577320655,352.50000000000006,385.3000000000004,407.50000000000017,370.59999999999957,407.50000000000017,387.7000000000006
-3.4562086134216687,0.031549150577320655,352.30000000000007,385.39999999999975,407.5000000000006,370.6000000000005,407.4999999999993,387.6999999999997
-3.4562086134216687,0.031549150577320655,349.60000000000014,385.3000000000004,407.50000000000017,370.59999999999957,407.4999999999998,387.6999999999997
-3.4562086134216687,0.031549150577320655,360.2000000000003,385.29999999999995,407.50000000000017,370.59999999999957,407.5000000000011,387.6999999999997
-3.854326110336979,0.021187876791351687,354.20000000000005,378.6999999999998,400.79999999999984,376.1000000000001,400.8000000000007,387.80000000000035
-3.3334685933650183,0.035669168408099985,347.19999999999993,387.9999999999999,410.30000000000035,368.50000000000006,410.2000000000001,387.7000000000006
-3.6633916586091493,0.02564538466587678,352.7,381.49999999999994,403.6000000000004,373.6000000000006,403.6999999999997,387.6999999999997
-3.0207672511892367,0.04876378992952927,363.7999999999999,397.0000000000002,419.2999999999998,361.89999999999947,419.2999999999998,387.4999999999993
-3.0207672511892367,0.04876378992952927,348.7,397.0000000000002,419.30000000000024,361.89999999999947,419.2999999999998,387.50000000000017
-4.4921949426944705,0.011196042148926746,351.3999999999999,372.5999999999998,394.7000000000003,381.49999999999994,394.7000000000003,387.90000000000015
-4.645144048395367,0.009608145522035736,353.20000000000016,371.60000000000036,393.69999999999993,382.40000000000055,393.69999999999993,387.89999999999924
-5.405320727323502,0.0044926132662617135,363.7999999999999,368.60000000000025,390.5999999999996,385.39999999999975,390.6000000000005,387.9999999999999
-5.710947444800661,0.003309535456864476,352.1000000000001,367.8999999999997,389.8999999999999,386.0999999999999,389.8999999999999,387.9999999999999
-5.710947444800661,0.003309535456864476,357.60000000000014,367.8999999999997,389.89999999999947,386.0999999999999,389.8999999999999,387.9999999999999
-5.710947444800661,0.003309535456864476,356.1000000000001,367.9000000000001,389.9000000000004,386.0999999999999,389.8999999999999,387.9999999999999
-5.710947444800661,0.003309535456864476,353.3999999999997,367.90000000000055,389.8999999999999,386.0999999999999,389.9000000000004,387.9999999999999
-4.573655014299523,0.010320170329178924,353.69999999999993,372.00000000000034,394.0999999999999,382.00000000000057,394.09999999999945,387.90000000000015
-5.138339634225118,0.005867423699608119,354.8,369.39999999999975,391.50000000000017,384.59999999999985,391.4999999999997,387.9999999999999
-5.138339634225118,0.005867423699608119,354.89999999999975,369.39999999999975,391.50000000000017,384.59999999999985,391.4999999999997,387.9999999999999
-4.027464666612753,0.017819450980079775,351.3999999999999,376.5999999999998,398.7000000000003,377.89999999999947,398.7000000000003,387.80000000000035
-3.7197446412525528,0.024240156991558508,356.70000000000005,380.59999999999985,402.80000000000047,374.4999999999994,402.80000000000047,387.7999999999995
-2.801288473995764,0.06073176089654802,356.7999999999998,405.6000000000002,427.99999999999994,356.1999999999994,428.0000000000004,387.50000000000017
-2.801288473995764,0.06073176089654802,349.0000000000002,405.59999999999974,427.99999999999994,356.29999999999916,428.0000000000004,387.50000000000017
-3.8897804203706423,0.0204498359123672,348.9,378.2000000000001,400.39999999999986,376.49999999999915,400.4000000000003,387.7999999999995
-3.8897804203706423,0.0204498359123672,357.49999999999994,378.19999999999965,400.39999999999986,376.49999999999915,400.3999999999994,387.80000000000035
-3.8897804203706423,0.0204498359123672,355.3999999999999,378.2000000000001,400.39999999999986,376.49999999999915,400.4000000000003,387.7999999999995
-4.390136759490674,0.012399033418992345,348.1999999999998,373.29999999999995,395.3000000000002,380.90000000000043,395.3000000000002,387.90000000000015
-4.390136759490674,0.012399033418992345,353.09999999999997,373.3000000000004,395.2999999999998,380.90000000000043,395.3000000000002,387.90000000000015
-4.390136759490674,0.012399033418992345,351.9999999999999,373.2999999999995,395.3000000000002,380.90000000000043,395.30000000000064,387.90000000000015
-4.9903740392697795,0.006803119382468678,350.5000000000002,369.8999999999999,391.9999999999999,384.0999999999992,391.9999999999999,387.9999999999999
-4.288165296201009,0.013730092856321137,351.19999999999993,374.09999999999985,396.20000000000033,380.0999999999997,396.1999999999999,387.7999999999995
-2.9341229377313987,0.05317733869667172,349.20000000000016,400.1999999999999,422.4999999999999,359.7999999999999,422.50000000000034,387.50000000000017
-2.9341229377313987,0.05317733869667172,349.9000000000003,400.1999999999999,422.4999999999999,359.7999999999999,422.50000000000034,387.4999999999993
-2.9341229377313987,0.05317733869667172,349.49999999999994,400.1999999999999,422.4999999999999,359.7999999999999,422.49999999999943,387.50000000000017
-2.9341229377313987,0.05317733869667172,351.7999999999999,400.20000000000033,422.4999999999999,359.8000000000008,422.50000000000034,387.50000000000017
-3.8069591355214785,0.022215631072085372,356.7999999999998,379.2999999999997,401.39999999999975,375.60000000000036,401.4000000000002,387.7999999999995
-5.263598715435451,0.005176641896656503,362.0000000000001,368.9999999999998,390.99999999999955,384.9999999999998,391.0,387.9999999999999
-4.709271210851688,0.00901134255857271,361.49999999999994,371.2999999999997,393.3000000000004,382.7999999999996,393.29999999999956,387.90000000000015
-4.709271210851688,0.00901134255857271,352.5999999999998,371.2999999999997,393.29999999999995,382.7999999999996,393.29999999999995,387.89999999999924
-4.709271210851688,0.00901134255857271,354.9000000000002,371.3000000000002,393.29999999999995,382.7999999999996,393.29999999999956,387.90000000000015
-3.933087282573876,0.01958312050384352,346.6,377.69999999999993,399.7999999999995,376.9999999999998,399.80000000000035,387.80000000000035
-3.6329494117453667,0.026438092482389226,350.29999999999984,382.0000000000001,404.10000000000014,373.19999999999976,404.1000000000006,387.6999999999997
-3.6329494117453667,0.026438092482389226,346.09999999999985,382.0000000000001,404.10000000000014,373.2000000000006,404.10000000000014,387.7999999999995
-4.2260504498034095,0.014609979595923753,351.50000000000017,374.5999999999996,396.6999999999996,379.6999999999997,396.6999999999996,387.80000000000035
-4.042808712829113,0.017548115516215455,346.6,376.4000000000003,398.5000000000003,378.0999999999999,398.49999999999983,387.7999999999995
-2.940269121550442,0.05285150334573277,356.60000000000025,399.90000000000015,422.20000000000016,359.99999999999943,422.20000000000016,387.50000000000017
-2.940269121550442,0.05285150334573277,354.5000000000003,399.8999999999997,422.20000000000016,360.00000000000034,422.20000000000056,387.50000000000017
-2.940269121550442,0.05285150334573277,352.1000000000001,399.90000000000015,422.1999999999997,360.00000000000034,422.20000000000056,387.50000000000017
-3.009595670542102,0.049311612867916126,346.1000000000003,397.4000000000002,419.69999999999976,361.69999999999993,419.70000000000016,387.50000000000017
-3.009595670542102,0.049311612867916126,348.1000000000001,397.39999999999975,419.70000000000016,361.69999999999993,419.70000000000016,387.50000000000017
-3.009595670542102,0.049311612867916126,350.29999999999984,397.39999999999975,419.69999999999976,361.69999999999993,419.69999999999976,387.50000000000017
-3.4479169106324186,0.031811834299830186,354.5000000000003,385.49999999999994,407.70000000000016,370.4000000000001,407.6999999999997,387.6999999999997
-3.4479169106324186,0.031811834299830186,352.50000000000006,385.4999999999995,407.70000000000016,370.4000000000001,407.70000000000016,387.6999999999997
-3.4479169106324186,0.031811834299830186,351.9000000000001,385.5000000000004,407.6999999999997,370.4000000000001,407.6999999999997,387.7000000000006
-3.868500004836027,0.020889680355732316,353.3999999999997,378.5000000000003,400.70000000000005,376.3000000000005,400.59999999999985,387.80000000000035
-3.868500004836027,0.020889680355732316,348.50000000000006,378.5000000000003,400.70000000000005,376.2999999999996,400.7000000000005,387.80000000000035
-3.868500004836027,0.020889680355732316,351.7000000000001,378.5000000000003,400.7000000000005,376.3000000000005,400.7000000000005,387.80000000000035
-3.403728668086443,0.03324906381932458,347.3999999999999,386.39999999999964,408.60000000000076,369.69999999999993,408.59999999999985,387.6999999999997
-2.3835921866057888,0.0922187149783811,351.60000000000036,430.5999999999996,453.0999999999996,352.1000000000001,453.2000000000003,387.50000000000017
-3.267891344385695,0.03808665409685892,350.49999999999983,389.6999999999995,411.90000000000015,367.3000000000002,411.8999999999997,387.6999999999997
-3.267891344385695,0.03808665409685892,355.0,389.7000000000004,411.90000000000015,367.3000000000002,411.8999999999997,387.6999999999997
-3.267891344385695,0.03808665409685892,352.7,389.69999999999993,411.8999999999997,367.3000000000002,411.8999999999997,387.6999999999997
-3.267891344385695,0.03808665409685892,352.1000000000001,389.6999999999995,411.90000000000015,367.2999999999993,411.90000000000015,387.6999999999997
-3.267891344385695,0.03808665409685892,358.09999999999985,389.6999999999995,411.8999999999997,367.3000000000002,411.90000000000015,387.7000000000006
-4.083998187685664,0.016840001389001866,353.19999999999976,376.00000000000034,398.10000000000036,378.4000000000001,398.09999999999945,387.80000000000035
-4.083998187685664,0.016840001389001866,350.7000000000002,375.9999999999999,398.10000000000036,378.4000000000001,398.0999999999999,387.7999999999995
-2.6872818401714778,0.06806570160716918,347.7000000000001,411.0999999999998,433.6000000000002,352.9,433.59999999999974,387.50000000000017
-3.0332195658810726,0.0481603328879105,350.49999999999983,396.6000000000003,418.8999999999998,362.2000000000005,418.8999999999998,387.50000000000017
-4.225418801462368,0.014619210880454024,351.7999999999999,374.5999999999996,396.70000000000005,379.7000000000006,396.6999999999996,387.80000000000035
-3.5321095253969013,0.029243161561803864,351.0000000000004,383.7999999999999,406.0000000000001,371.80000000000035,405.9999999999997,387.6999999999997
-3.5321095253969013,0.029243161561803864,355.19999999999993,383.7999999999995,405.9999999999997,371.79999999999944,405.9999999999997,387.6999999999997
-4.048461753601167,0.01744919516754361,361.69999999999993,376.30000000000007,398.39999999999964,378.0999999999999,398.40000000000055,387.7999999999995
-4.048461753601167,0.01744919516754361,351.1000000000002,376.30000000000007,398.4000000000001,378.0999999999999,398.39999999999964,387.80000000000035
-4.092923652256008,0.016690365332282683,351.09999999999974,375.90000000000015,397.99999999999966,378.50000000000074,397.99999999999966,387.80000000000035
-4.092923652256008,0.016690365332282683,351.9999999999999,375.8999999999997,398.0000000000001,378.49999999999983,398.0000000000001,387.7999999999995
-2.707931975671803,0.0666745488279539,352.1999999999998,410.10000000000036,432.5000000000001,353.4999999999995,432.5000000000001,387.50000000000017
-2.3750926185255095,0.09300587474475751,348.60000000000025,431.30000000000024,453.8999999999995,350.1000000000003,453.8000000000002,387.4999999999993
-2.3750926185255095,0.09300587474475751,349.20000000000016,431.2999999999998,453.7999999999998,351.7999999999999,453.90000000000043,387.50000000000017
-2.3750926185255095,0.09300587474475751,354.0000000000001,431.2999999999998,453.8000000000002,361.5000000000004,453.80000000000064,387.50000000000017
-2.3750926185255095,0.09300587474475751,347.4000000000004,431.30000000000024,453.7999999999998,357.2999999999995,453.7999999999998,387.50000000000017
-2.3750926185255095,0.09300587474475751,354.9000000000002,431.30000000000024,453.8000000000002,348.50000000000045,453.8000000000002,387.3999999999995
-2.3750926185255095,0.09300587474475751,347.19999999999993,431.29999999999933,453.9,360.3999999999994,453.9,387.50000000000017
-2.3750926185255095,0.09300587474475751,345.20000000000016,431.2999999999998,453.80000000000064,352.9999999999998,453.7999999999998,387.4999999999993
-2.695076527596687,0.06753721311584783,354.3000000000003,410.6999999999998,433.2000000000003,353.1999999999993,433.09999999999957,387.50000000000017
-2.695076527596687,0.06753721311584783,353.29999999999995,410.6999999999998,433.2000000000003,353.1999999999993,433.2000000000003,387.3999999999995
-3.4474042780889413,0.0318281462620241,349.1999999999997,385.49999999999994,407.6999999999997,370.3999999999992,407.6999999999997,387.6999999999997
-2.851443361449447,0.05776089083635301,351.19999999999993,403.4999999999998,425.7999999999997,357.6999999999995,425.80000000000064,387.4999999999993
-3.1558075033518085,0.04260398423862795,351.80000000000035,392.80000000000024,414.9999999999996,364.90000000000043,415.00000000000045,387.59999999999997
-3.5328137998303126,0.029222573601401812,354.20000000000005,383.7999999999999,405.9999999999997,371.80000000000035,406.0000000000001,387.7000000000006
-3.5328137998303126,0.029222573601401812,351.6999999999997,383.80000000000035,406.0000000000001,371.79999999999944,406.0000000000001,387.6999999999997
-3.5328137998303126,0.029222573601401812,353.89999999999986,383.7999999999995,406.0000000000001,371.79999999999944,406.00000000000057,387.6999999999997
-3.5328137998303126,0.029222573601401812,348.60000000000025,383.7999999999999,406.00000000000057,371.79999999999944,405.9999999999997,387.6999999999997
-3.5328137998303126,0.029222573601401812,352.50000000000006,383.7999999999999,406.00000000000057,371.80000000000035,406.0000000000001,387.7000000000006
-3.5328137998303126,0.029222573601401812,350.6,383.80000000000035,405.9999999999997,371.79999999999944,405.9999999999997,387.6999999999997
-3.5328137998303126,0.029222573601401812,352.3999999999998,383.80000000000035,406.0000000000001,371.80000000000035,405.9999999999997,387.7000000000006
-2.896178079634288,0.05523391679834049,350.8,401.59999999999974,424.0000000000004,358.89999999999935,423.99999999999994,387.50000000000017
-3.9705385026879174,0.018863272476694462,355.3000000000002,377.29999999999995,399.3999999999995,377.29999999999995,399.4,387.7999999999995
-3.3349420178612967,0.035616651281117434,355.89999999999964,387.9999999999999,410.2999999999999,368.50000000000006,410.30000000000035,387.7000000000006
-3.3349420178612967,0.035616651281117434,351.5999999999999,388.00000000000034,410.30000000000035,368.50000000000006,410.2999999999999,387.7000000000006
-3.3349420178612967,0.035616651281117434,356.1000000000001,387.99999999999943,410.2999999999999,368.50000000000006,410.29999999999944,387.7000000000006
-3.591233731560906,0.027564302486963427,351.9000000000001,382.8,404.9000000000005,372.60000000000025,404.90000000000003,387.7000000000006
-3.591233731560906,0.027564302486963427,350.29999999999984,382.7999999999996,404.90000000000003,372.60000000000025,404.8999999999996,387.6999999999997
-3.591233731560906,0.027564302486963427,355.19999999999993,382.7000000000003,404.90000000000003,372.60000000000025,404.90000000000003,387.7000000000006
-3.591233731560906,0.027564302486963427,347.2000000000004,382.7000000000003,404.90000000000003,372.60000000000025,404.8999999999996,387.7000000000006
-2.8963130583958425,0.05522646189579332,352.9999999999998,401.7000000000004,423.99999999999994,358.9000000000002,424.0000000000004,387.4999999999993
-3.714089651428741,0.024377623151205695,347.7000000000001,380.6999999999996,402.89999999999935,374.29999999999984,402.90000000000026,387.7999999999995
-3.714089651428741,0.024377623151205695,350.49999999999983,380.70000000000005,402.8999999999998,374.29999999999984,402.90000000000026,387.7999999999995
-3.714089651428741,0.024377623151205695,347.3000000000002,380.70000000000005,402.90000000000026,374.39999999999964,402.90000000000026,387.80000000000035
-5.3248808757832915,0.004868930987274728,351.5999999999999,368.7999999999998,390.7999999999996,385.2000000000002,390.8,387.9999999999999
-4.5226825342614605,0.010859852633133545,360.7999999999998,372.3999999999994,394.5000000000003,381.7000000000004,394.5000000000003,387.90000000000015
-4.185169971574069,0.015219618819485673,348.7,374.99999999999955,397.1,379.30000000000064,397.09999999999957,387.80000000000035
-4.806944691432486,0.008172791991751993,353.89999999999986,370.8,392.7999999999994,383.20000000000044,392.79999999999984,387.9999999999999
-4.806944691432486,0.008172791991751993,357.40000000000015,370.8,392.79999999999984,383.19999999999953,392.79999999999984,387.90000000000015
-4.806944691432486,0.008172791991751993,354.40000000000003,370.8,392.79999999999984,383.3000000000002,392.79999999999984,387.9999999999999
-5.288614153072026,0.005048752211426824,352.50000000000006,368.9999999999998,391.00000000000045,385.09999999999957,391.00000000000045,387.9999999999999
-5.288614153072026,0.005048752211426824,357.79999999999967,369.0000000000007,391.0,385.1000000000004,391.0,387.9999999999999
-5.14573945433853,0.005824166066443046,351.09999999999974,369.3000000000004,391.40000000000043,384.6999999999996,391.3999999999995,387.9999999999999
-5.2792475048592795,0.00509626426427863,354.09999999999985,369.0000000000002,391.0,385.1000000000004,391.0,388.0000000000008
-3.7731860931076695,0.022978734146035736,348.0000000000003,379.7999999999995,401.9000000000004,375.0999999999998,401.9000000000004,387.80000000000035
-3.920856246332734,0.01982411315100903,349.5999999999997,377.8999999999999,399.9999999999999,376.80000000000024,399.9999999999999,387.7999999999995
-4.948887387509159,0.0070912944042299505,351.3999999999999,370.09999999999985,392.0999999999997,383.8999999999997,392.10000000000014,387.9999999999999
-3.441450392383759,0.03201821266242042,354.40000000000003,385.60000000000014,407.79999999999995,370.3000000000003,407.7999999999995,387.6999999999997
-3.441450392383759,0.03201821266242042,358.49999999999983,385.60000000000014,407.79999999999995,370.2999999999994,407.8000000000004,387.7000000000006
-3.441450392383759,0.03201821266242042,352.1000000000001,385.59999999999974,407.8000000000004,370.3000000000003,407.79999999999995,387.7000000000006
-3.441450392383759,0.03201821266242042,347.9000000000001,385.60000000000014,407.79999999999995,370.3000000000003,407.7999999999995,387.7000000000006
-2.96738419035667,0.05143768569938963,351.1000000000002,398.8999999999998,421.30000000000047,360.6999999999996,421.1999999999998,387.50000000000017
-2.96738419035667,0.05143768569938963,350.0000000000001,398.8999999999998,421.3,360.70000000000044,421.2000000000002,387.4999999999993
-2.9191386917885764,0.053980160839247456,352.9,400.7999999999994,423.10000000000025,359.4999999999997,423.0999999999998,387.50000000000017
-4.048858320016001,0.01744227677466607,356.30000000000007,376.2999999999996,398.4000000000001,378.0999999999999,398.4000000000001,387.80000000000035
-4.048858320016001,0.01744227677466607,354.0000000000001,376.30000000000007,398.4000000000001,378.0999999999999,398.39999999999964,387.80000000000035
-3.5434580212602023,0.028913171649928796,361.0000000000002,383.59999999999997,405.8000000000006,371.9000000000001,405.8000000000002,387.6999999999997
-4.429896693413816,0.011915720581623258,351.50000000000017,373.0000000000002,394.99999999999955,381.1,395.00000000000045,387.90000000000015
-3.736817239953864,0.023829827183503575,352.50000000000006,380.30000000000007,402.5000000000003,374.6999999999998,402.4999999999999,387.80000000000035
-3.772873513481646,0.022985917952858936,354.49999999999983,379.7999999999995,401.9000000000004,375.0999999999998,401.8999999999999,387.80000000000035
-3.772873513481646,0.022985917952858936,348.40000000000026,379.80000000000035,401.9000000000004,375.0999999999998,401.8999999999999,387.80000000000035
-3.772873513481646,0.022985917952858936,354.40000000000003,379.7999999999999,401.89999999999947,375.0999999999998,401.8999999999999,387.7999999999995
-5.123621864646189,0.005954417698124984,356.9999999999998,369.40000000000015,391.4999999999997,384.59999999999985,391.4999999999997,388.0000000000008
-5.123621864646189,0.005954417698124984,350.40000000000003,369.39999999999975,391.50000000000017,384.6000000000007,391.50000000000017,387.9999999999999
-4.467915029947868,0.011471208059846636,358.6,372.7000000000009,394.7000000000003,381.4000000000002,394.7999999999996,387.90000000000015
-4.467915029947868,0.011471208059846636,350.09999999999985,372.70000000000005,394.7999999999996,381.4000000000002,394.80000000000007,387.89999999999924
-5.269482381287578,0.0051462736912928535,354.40000000000003,368.9999999999998,391.0,384.9999999999998,391.00000000000045,387.9999999999999
-4.9823745719378385,0.006857758966134316,354.59999999999957,370.0000000000001,392.10000000000053,384.10000000000014,392.0999999999997,388.0000000000008
-6.3517756747351495,0.0017436482336383543,349.09999999999997,367.0,388.9999999999998,386.99999999999955,389.0000000000002,387.9999999999999
-6.3517756747351495,0.0017436482336383543,354.6,367.0,388.9999999999998,387.00000000000045,389.0000000000002,387.9999999999999
-6.3517756747351495,0.0017436482336383543,355.80000000000035,367.00000000000045,388.9999999999998,386.99999999999955,389.0000000000002,387.9999999999999
-5.272141927644485,0.0051326051219990594,353.69999999999993,369.0000000000002,390.99999999999955,385.09999999999957,391.0,387.9999999999999
-3.9226391636223465,0.019788799886590165,355.3000000000002,377.89999999999947,399.9999999999999,376.80000000000024,400.00000000000034,387.80000000000035
-4.187435724134265,0.01518517396567368,350.6,374.99999999999955,397.1,379.30000000000064,397.1,387.7999999999995
-4.825041378353494,0.008026221751683077,352.2000000000003,370.6999999999998,392.6999999999996,383.3000000000002,392.6999999999996,387.9999999999999
-4.305859813960105,0.013489282280977294,353.3000000000004,373.8999999999999,396.00000000000034,380.30000000000007,395.9999999999995,387.7999999999995
-4.723084945503013,0.008887718087259276,362.0000000000001,371.2,393.19999999999976,382.7999999999996,393.2000000000002,387.90000000000015
-4.723084945503013,0.008887718087259276,354.40000000000003,371.2,393.2000000000002,382.80000000000047,393.19999999999976,387.89999999999924
-4.723084945503013,0.008887718087259276,355.1000000000002,371.20000000000044,393.2000000000002,382.80000000000047,393.2000000000002,387.89999999999924
-5.494720250878089,0.004108405627667725,352.50000000000006,368.39999999999986,390.4000000000001,385.60000000000014,390.39999999999964,387.9999999999999
-5.65670898509607,0.0034939967931181355,356.70000000000005,368.00000000000034,390.00000000000057,386.0000000000001,390.0000000000001,387.9999999999999
-5.2572324151887235,0.005209703080287699,354.9000000000002,369.09999999999997,391.0999999999998,385.0000000000007,391.0999999999998,387.9999999999999
-4.0041441736715875,0.01823989276123325,352.9,376.90000000000043,399.0,377.69999999999993,398.9999999999996,387.7999999999995
